demonwrath	the coin	298	0.0	null
wyrmrest agent	brann bronzebeard	298	0.0	null
small-time buccaneer	jinyu waterspeaker	298	0.0	null
voidwalker	defender of argus	298	0.0	null
the coin	hellfire	297	0.0	null
heroic strike	patches the pirate	297	0.0	null
gadgetzan auctioneer	raven idol	296	0.0	null
the coin	bash	296	0.0	null
flame imp	dire wolf alpha	296	0.0	null
bloodsail corsair	patches the pirate	294	0.4	null
the coin	water elemental	294	0.0	null
acidic swamp ooze	brann bronzebeard	294	0.0	null
volcanic potion	the coin	294	0.0	null
doomsayer	bluegill warrior	294	0.0	null
mistress of mixtures	abyssal enforcer	293	2.0	null
jade claws	devolve	293	0.0	null
maelstrom portal	lightning storm	292	0.0	null
flame imp	flame imp	291	0.2	null
tomb pillager	fan of knives	291	0.0	null
patches the pirate	tomb pillager	290	2.0	null
the coin	arcane missiles	290	0.0	null
flame imp	knife juggler	290	0.0	null
the coin	blizzard	288	0.0	null
mistress of mixtures	defender of argus	288	0.0	null
patches the pirate	kor'kron elite	287	0.0	null
wyrmrest agent	holy nova	286	0.0	null
arcane blast	doomsayer	286	0.0	null
babbling book	dirty rat	286	0.0	null
living roots	fandral staghelm	286	0.0	null
mistress of mixtures	azure drake	285	0.0	null
southsea deckhand	argent horserider	285	0.0	null
raven idol	ancient of war	284	0.0	null
living roots	druid of the claw	284	0.0	null
the coin	quick shot	284	0.0	null
grimestreet outfitter	the coin	284	0.0	null
murloc warleader	small-time buccaneer	284	0.0	null
mana tide totem	thing from below	283	0.4	null
preparation	fan of knives	283	0.0	null
southsea deckhand	southsea captain	282	3.4	null
argent squire	azure drake	282	1.0	null
upgrade!	heroic strike	282	0.0	null
babbling book	brann bronzebeard	282	0.0	null
arcane intellect	bloodmage thalnos	282	0.0	null
doomsayer	murloc warleader	281	0.0	null
mana wyrm	water elemental	280	0.0	null
dark peddler	shadow bolt	279	0.0	null
the coin	shield block	278	0.0	null
babbling book	arcane missiles	278	0.0	null
argent squire	cold blood	278	0.0	null
doomsayer	hellfire	277	0.0	null
argent squire	bluegill warrior	277	0.0	null
sorcerer's apprentice	arcane intellect	276	0.0	null
small-time buccaneer	jade chieftain	276	0.0	null
tomb pillager	questing adventurer	274	2.0	null
acidic swamp ooze	kabal courier	274	0.0	null
fiery war axe	alexstrasza's champion	274	0.0	null
fan of knives	questing adventurer	272	0.0	null
northshire cleric	defender of argus	272	0.0	null
mana wyrm	bloodmage thalnos	271	1.0	null
n'zoth's first mate	drakonid crusher	270	0.0	null
sorcerer's apprentice	arcane missiles	270	0.0	null
tunnel trogg	brann bronzebeard	270	0.0	null
wyrmrest agent	wyrmrest agent	270	0.0	null
mana tide totem	lightning storm	269	0.0	null
the coin	knife juggler	269	0.0	null
the coin	flamestrike	269	0.0	null
bloodmage thalnos	frostbolt	269	0.0	null
mistress of mixtures	voidwalker	268	0.0	null
mana wyrm	acolyte of pain	268	0.0	null
jade blossom	swipe	267	0.0	null
the coin	mulch	267	0.0	null
dirty rat	acidic swamp ooze	267	0.0	null
sir finley mrrgglton	lava burst	266	0.0	null
fiery war axe	revenge	266	0.0	null
fan of knives	patches the pirate	266	0.0	null
upgrade!	kor'kron elite	265	3.0	null
upgrade!	bloodsail cultist	265	1.0	null
upgrade!	dread corsair	265	1.0	null
mana tide totem	hex	265	0.0	null
mistress of mixtures	sunfury protector	265	0.0	null
sorcerer's apprentice	flamewaker	264	0.0	null
possessed villager	imp gang boss	264	0.0	null
the coin	consecration	263	0.0	null
backstab	conceal	262	0.0	null
babbling book	forbidden flame	261	0.0	null
living roots	ancient of war	261	0.0	null
doomsayer	siphon soul	261	0.0	null
the coin	eaglehorn bow	261	0.0	null
the coin	kill command	261	0.0	null
acidic swamp ooze	dark peddler	261	0.0	null
the coin	sylvanas windrunner	261	0.0	null
imp gang boss	shadow bolt	260	3.0	null
babbling book	acolyte of pain	260	0.0	null
the coin	frost nova	260	0.0	null
the coin	aldor peacekeeper	260	0.0	null
northshire cleric	blackwing technician	260	0.0	null
the coin	mind control tech	260	0.0	null
malchezaar's imp	soulfire	260	0.0	null
small-time buccaneer	drakonid crusher	259	0.0	null
babbling book	frost nova	259	0.0	null
jade blossom	jade behemoth	258	0.0	null
wrath	azure drake	258	0.0	null
the coin	execute	258	0.0	null
the coin	potion of madness	258	0.0	null
mind control tech	mistress of mixtures	258	0.0	null
wild growth	doomsayer	257	0.0	null
dark peddler	earthen ring farseer	256	0.0	null
the coin	blackwing technician	256	0.0	null
totem golem	jade chieftain	256	0.0	null
voidwalker	knife juggler	256	0.0	null
acidic swamp ooze	azure drake	255	0.0	null
ice block	arcane intellect	255	0.0	null
the coin	book wyrm	255	0.0	null
southsea deckhand	leeroy jenkins	255	0.0	null
preparation	tomb pillager	254	0.0	null
forgotten torch	arcane intellect	254	0.0	null
mana tide totem	jade spirit	253	0.0	null
babbling book	emperor thaurissan	253	0.0	null
the coin	dire wolf alpha	253	0.0	null
dark peddler	kazakus	253	0.0	null
the coin	alleycat	253	0.0	null
twilight drake	mortal coil	252	3.0	null
jade idol	brann bronzebeard	252	0.0	null
questing adventurer	patches the pirate	252	0.0	null
bloodmage thalnos	fireball	252	0.0	null
mortal coil	shadow bolt	251	0.0	null
questing adventurer	counterfeit coin	250	0.0	null
argent squire	eviscerate	250	0.0	null
patches the pirate	eviscerate	249	0.0	null
voidwalker	dire wolf alpha	249	0.0	null
wild growth	dark arakkoa	248	0.0	null
brann bronzebeard	jade claws	248	0.0	null
arcane intellect	loot hoarder	248	0.0	null
twilight whelp	defender of argus	247	0.0	null
small-time buccaneer	acidic swamp ooze	246	1.0	null
fan of knives	counterfeit coin	246	0.0	null
southsea deckhand	mortal strike	246	0.0	null
the coin	abyssal enforcer	246	0.0	null
preparation	questing adventurer	245	0.0	null
shaku, the collector	backstab	245	0.0	null
loot hoarder	acolyte of pain	245	0.0	null
upgrade!	arcanite reaper	244	1.0	null
doomsayer	demonwrath	244	0.0	null
mistress of mixtures	babbling book	244	0.0	null
mana tide totem	azure drake	244	0.0	null
tunnel trogg	hammer of twilight	244	0.0	null
possessed villager	darkshire councilman	243	3.0	null
the coin	polymorph	243	0.0	null
raven idol	jade behemoth	242	0.0	null
loot hoarder	frostbolt	242	0.0	null
the coin	conceal	240	0.0	null
n'zoth's first mate	faerie dragon	239	0.0	null
sorcerer's apprentice	fireball	239	0.0	null
the coin	shaku, the collector	239	0.0	null
sir finley mrrgglton	mortal strike	239	0.0	null
jade blossom	jade spirit	238	0.0	null
acidic swamp ooze	imp gang boss	238	0.0	null
twilight whelp	potion of madness	238	0.0	null
spirit claws	devolve	238	0.0	null
the coin	naga corsair	238	0.0	null
sir finley mrrgglton	alexstrasza's champion	237	0.0	null
loot hoarder	fireball	237	0.0	null
wyrmrest agent	book wyrm	237	0.0	null
argent squire	murloc warleader	237	0.0	null
fiery war axe	brawl	236	0.0	null
bloodmage thalnos	backstab	236	0.0	null
fan of knives	eviscerate	236	0.0	null
maelstrom portal	flametongue totem	234	0.0	null
babbling book	sorcerer's apprentice	234	0.0	null
the coin	undercity huckster	233	0.0	null
kabal courier	kazakus	233	0.0	null
patches the pirate	dread corsair	232	0.4	null
wild growth	kun the forgotten king	232	0.0	null
acidic swamp ooze	fireball	232	0.0	null
novice engineer	the coin	231	0.0	null
imp gang boss	earthen ring farseer	230	0.0	null
the coin	wild pyromancer	230	0.0	null
babbling book	cabalist's tome	228	0.0	null
mountain giant	imp gang boss	228	0.0	null
maelstrom portal	thing from below	228	0.0	null
doomsayer	blizzard	227	0.0	null
fiery war axe	southsea captain	227	0.0	null
swashburglar	naga corsair	226	0.4	null
forgotten torch	frostbolt	226	0.0	null
enchanted raven	living roots	226	0.0	null
wyrmrest agent	dragonfire potion	225	0.0	null
the coin	siphon soul	225	0.0	null
preparation	patches the pirate	225	0.0	null
dark peddler	mountain giant	224	0.0	null
tomb pillager	sap	223	0.0	null
dark peddler	dirty rat	223	0.0	null
mistress of mixtures	blastcrystal potion	223	0.0	null
acidic swamp ooze	frostbolt	222	0.0	null
n'zoth's first mate	bash	222	0.0	null
argent squire	argent squire	222	0.0	null
imp gang boss	kazakus	222	0.0	null
shaku, the collector	southsea deckhand	222	0.0	null
wild growth	brann bronzebeard	220	0.0	null
mortal coil	acidic swamp ooze	220	0.0	null
innervate	druid of the claw	220	0.0	null
flame imp	darkshire librarian	220	0.0	null
shadow word: pain	power word: shield	219	0.0	null
dark peddler	second-rate bruiser	218	0.0	null
frostbolt	acolyte of pain	217	0.0	null
ice block	frostbolt	217	0.0	null
sorcerer's apprentice	arcane blast	217	0.0	null
patches the pirate	bloodsail cultist	216	3.4	null
malchezaar's imp	imp gang boss	216	0.4	null
twilight whelp	acidic swamp ooze	216	0.0	null
kabal courier	fireball	216	0.0	null
mistress of mixtures	bloodmage thalnos	216	0.0	null
jade blossom	feral rage	215	0.0	null
shadow word: pain	kabal talonpriest	215	0.0	null
murloc warleader	backstab	215	0.0	null
arcane blast	bloodmage thalnos	214	2.0	null
spirit claws	brann bronzebeard	214	0.0	null
gadgetzan auctioneer	innervate	214	0.0	null
acidic swamp ooze	reno jackson	214	0.0	null
questing adventurer	conceal	214	0.0	null
small-time buccaneer	lightning storm	213	0.0	null
brann bronzebeard	netherspite historian	213	0.0	null
maelstrom portal	jade spirit	213	0.0	null
doomsayer	abyssal enforcer	212	0.0	null
sunfury protector	the coin	212	0.0	null
wild growth	aviana	212	0.0	null
silent knight	swashburglar	212	0.0	null
possessed villager	knife juggler	211	3.0	null
jade blossom	nourish	211	0.0	null
mana wyrm	cult sorcerer	211	0.0	null
dark peddler	hellfire	210	0.0	null
innervate	mire keeper	210	0.0	null
questing adventurer	eviscerate	210	0.0	null
bluegill warrior	backstab	210	0.0	null
patches the pirate	cold blood	209	3.0	null
feral spirit	lightning bolt	209	0.4	null
doomsayer	doomsayer	209	0.0	null
jade blossom	azure drake	209	0.0	null
demonwrath	dark peddler	209	0.0	null
the coin	mountain giant	208	0.0	null
loot hoarder	forgotten torch	208	0.0	null
raven idol	jade spirit	208	0.0	null
flame imp	crystalweaver	207	0.4	null
the coin	blastcrystal potion	207	0.0	null
acidic swamp ooze	twilight drake	207	0.0	null
mistress of mixtures	loot hoarder	207	0.0	null
fiery bat	the coin	206	0.0	null
kabal courier	dirty rat	206	0.0	null
dark peddler	brann bronzebeard	205	0.0	null
small-time buccaneer	faerie dragon	204	0.0	null
acidic swamp ooze	bloodmage thalnos	204	0.0	null
the coin	huge toad	204	0.0	null
mana tide totem	jinyu waterspeaker	203	0.0	null
brann bronzebeard	imp gang boss	203	0.0	null
the coin	ice barrier	203	0.0	null
mistress of mixtures	frostbolt	202	0.0	null
mistress of mixtures	sylvanas windrunner	202	0.0	null
babbling book	archmage antonidas	202	0.0	null
truesilver champion	doomsayer	202	0.0	null
tomb pillager	eviscerate	201	0.0	null
sorcerer's apprentice	mirror image	201	0.0	null
mistress of mixtures	faceless shambler	201	0.0	null
dirty rat	mortal coil	201	0.0	null
flame juggler	the coin	201	0.0	null
maelstrom portal	azure drake	201	0.0	null
tunnel trogg	bloodsail corsair	201	0.0	null
mortal coil	mountain giant	200	3.0	null
doomsayer	wild pyromancer	200	0.0	null
the coin	alley armorsmith	200	0.0	null
dark peddler	reno jackson	200	0.0	null
dirty rat	imp gang boss	200	0.0	null
patches the pirate	arcanite reaper	200	0.0	null
shadow word: pain	drakonid operative	200	0.0	null
maelstrom portal	feral spirit	199	0.0	null
doomsayer	volcanic potion	199	0.0	null
possessed villager	soulfire	199	0.0	null
fiery war axe	mortal strike	199	0.0	null
the coin	power overwhelming	198	0.0	null
living roots	gadgetzan auctioneer	198	0.0	null
doomsayer	sunfury protector	198	0.0	null
netherspite historian	book wyrm	198	0.0	null
acidic swamp ooze	arcane blast	198	0.0	null
kabal courier	frostbolt	198	0.0	null
wrath	wrath	198	0.0	null
babbling book	mirror image	197	0.0	null
babbling book	flamewaker	197	0.0	null
netherspite historian	netherspite historian	196	0.0	null
mistress of mixtures	twisting nether	196	0.0	null
innervate	aya blackpaw	196	0.0	null
voidwalker	acidic swamp ooze	196	0.0	null
the coin	shield slam	195	0.0	null
doomsayer	voidwalker	195	0.0	null
doomsayer	defender of argus	195	0.0	null
bloodsail raider	frothing berserker	194	0.0	null
the coin	flamewaker	194	0.0	null
far sight	maelstrom portal	194	0.0	null
possessed villager	dire wolf alpha	193	0.4	null
southsea deckhand	edwin vancleef	193	0.0	null
dark peddler	refreshment vendor	193	0.0	null
the coin	finja, the flying star	193	0.0	null
the coin	dragonfire potion	193	0.0	null
the coin	explosive trap	192	0.0	null
patches the pirate	counterfeit coin	192	0.0	null
n'zoth's first mate	slam	192	0.0	null
the coin	piloted shredder	192	0.0	null
the coin	king's elekk	191	0.0	null
alexstrasza's champion	patches the pirate	191	0.0	null
wild growth	malygos	191	0.0	null
northshire cleric	twilight drake	190	3.0	null
enchanted raven	the coin	190	0.0	null
the coin	jade swarmer	190	0.0	null
mortal coil	earthen ring farseer	190	0.0	null
malchezaar's imp	darkshire councilman	189	1.0	null
wyrmrest agent	acidic swamp ooze	189	0.0	null
doomsayer	faceless shambler	189	0.0	null
fiery war axe	fierce monkey	189	0.0	null
arcane intellect	acidic swamp ooze	189	0.0	null
netherspite historian	holy nova	189	0.0	null
the coin	alexstrasza	189	0.0	null
swashburglar	buccaneer	188	0.4	null
the coin	unleash the hounds	188	0.0	null
mind control tech	doomsayer	188	0.0	null
mana wyrm	flamestrike	187	0.0	null
the coin	houndmaster	187	0.0	null
the coin	jade shuriken	187	0.0	null
maelstrom portal	devolve	187	0.0	null
fiery war axe	justicar trueheart	186	0.0	null
alexstrasza's champion	fierce monkey	186	0.0	null
loot hoarder	novice engineer	186	0.0	null
questing adventurer	cold blood	186	0.0	null
jade claws	lava burst	185	0.4	null
journey below	the coin	185	0.0	null
the coin	mad scientist	185	0.0	null
bloodmage thalnos	kabal courier	185	0.0	null
babbling book	alexstrasza	185	0.0	null
mistress of mixtures	forgotten torch	184	0.0	null
mistress of mixtures	shadowflame	184	0.0	null
the coin	haunted creeper	184	0.0	null
innervate	doomsayer	184	0.0	null
doomsayer	consecration	184	0.0	null
flame imp	demonfire	183	0.4	null
dark peddler	siphon soul	183	0.0	null
raven idol	mulch	183	0.0	null
frostbolt	water elemental	183	0.0	null
argent horserider	backstab	183	0.0	null
acidic swamp ooze	forgotten torch	182	0.0	null
babbling book	ice barrier	182	0.0	null
dirty rat	acolyte of pain	182	0.0	null
bloodsail raider	heroic strike	182	0.0	null
tomb pillager	cold blood	182	0.0	null
argent squire	shaku, the collector	182	0.0	null
imp gang boss	demonwrath	181	3.4	null
malchezaar's imp	doomguard	181	0.4	null
arcane blast	kabal courier	181	0.0	null
netherspite historian	blackwing technician	181	0.0	null
mistress of mixtures	fireball	181	0.0	null
babbling book	loot hoarder	181	0.0	null
arcane intellect	water elemental	180	0.0	null
second-rate bruiser	imp gang boss	180	0.0	null
mountain giant	twilight drake	180	0.0	null
swashburglar	jade swarmer	180	0.0	null
tomb pillager	gadgetzan auctioneer	180	0.0	null
the coin	mirror image	180	0.0	null
doomsayer	flamestrike	179	0.0	null
swashburglar	deadly poison	179	0.0	null
shadow word: pain	twilight guardian	179	0.0	null
mistress of mixtures	arcane blast	178	2.0	null
mana tide totem	jade chieftain	178	0.0	null
raven idol	bloodmage thalnos	178	0.0	null
wrath	jade behemoth	178	0.0	null
doomsayer	sylvanas windrunner	178	0.0	null
forgotten torch	bloodmage thalnos	178	0.0	null
imp gang boss	refreshment vendor	178	0.0	null
the coin	bilefin tidehunter	178	0.0	null
wild growth	naturalize	178	0.0	null
southsea deckhand	naga corsair	177	4.4	null
patches the pirate	maelstrom portal	177	3.0	null
bloodmage thalnos	patches the pirate	177	3.0	null
patches the pirate	lightning bolt	177	0.0	null
ice block	bloodmage thalnos	177	0.0	null
bloodmage thalnos	loot hoarder	177	0.0	null
wild growth	emperor thaurissan	177	0.0	null
jade idol	acidic swamp ooze	176	0.0	null
doomsayer	water elemental	176	0.0	null
brann bronzebeard	kabal courier	176	0.0	null
imp gang boss	reno jackson	176	0.0	null
imp gang boss	hellfire	176	0.0	null
wrath	jade spirit	175	0.0	null
small-time buccaneer	slam	175	0.0	null
counterfeit coin	preparation	175	0.0	null
enchanted raven	innervate	175	0.0	null
dark peddler	abyssal enforcer	175	0.0	null
mistress of mixtures	power overwhelming	175	0.0	null
questing adventurer	sap	175	0.0	null
wild growth	coldlight oracle	174	0.0	null
innervate	mulch	174	0.0	null
wyrmrest agent	blackwing technician	174	0.0	null
mire keeper	raven idol	174	0.0	null
sir finley mrrgglton	leeroy jenkins	174	0.0	null
dark peddler	emperor thaurissan	173	0.0	null
the coin	mire keeper	173	0.0	null
